"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WDR88",33.844963672964,-0.58794345683643,0.975231847724909,-0.602875570776351,0.54659146856939,0.948149633233004
"SNX22",48.9877712867288,0.500892073544286,0.830660993600061,0.603004206774456,0.546505890668053,0.948149633233004
"NCOA6",5314.29671039864,-0.187495536061889,0.311478479245057,-0.60195342071892,0.547205143264269,0.948213731684438
"RNF125",102.469174889794,-0.725752000381877,1.2062135865742,-0.601677852463183,0.547388595248189,0.948213731684438
"GMPR",100.594703597811,-0.950490748215112,1.58011409261721,-0.601532985912918,0.547485048367712,0.948213731684438
"URGCP-MRPS24",88.9986344685362,1.36896844134368,2.27761042172972,0.601054696748369,0.547803556177678,0.948213731684438
"AOC2",212.252102499012,-0.260685334840235,0.433207464424232,-0.60175633212301,0.547336346475658,0.948213731684438
"NXF3",14.9476044538693,-1.85173889711657,3.07942024958332,-0.60132711583199,0.547622132506343,0.948213731684438
"ATP8B1",10374.3797524698,-0.265328861657002,0.441312601354546,-0.601226570106118,0.547689089754865,0.948213731684438
"LINC00115",60.8230611435385,0.327499237878506,0.543973030024085,0.602050505820124,0.547140518777502,0.948213731684438
"AREL1",2743.39170648746,0.176943048334278,0.294106174248436,0.601629832445515,0.547420566366196,0.948213731684438
"RBM17",5206.11268993716,0.185348681220409,0.308257752914679,0.601278246752519,0.547654675791847,0.948213731684438
"ZNF16",369.576810334598,-0.452211100871054,0.7522177691058,-0.601170458135574,0.547726458624272,0.948213731684438
"GBE1",966.890240732652,-0.22042931805709,0.366372969238419,-0.601652787090974,0.547405283339489,0.948213731684438
"KLHL36",414.674451533124,-0.258771049219047,0.43055350475156,-0.601019493194844,0.547827002950889,0.948213731684438
"COASY",1348.22226734085,0.17388510395216,0.289154057929127,0.601357993027995,0.547601571011763,0.948213731684438
"NEBL",2818.01840860805,-0.276300997030971,0.459261467209245,-0.6016202463271,0.547426948792713,0.948213731684438
"RHOXF2B",162.010640629502,0.373895128872832,0.622394628569911,0.60073643265839,0.54801554899946,0.94844327946544
"NR2C2AP",1121.07618379918,-0.235205833269138,0.391653505925733,-0.600545711222969,0.548142606241281,0.948523948682572
"LRRC47",1374.06479229419,0.197441089974764,0.328795276867181,0.600498559030462,0.548174020935072,0.948523948682572
"EOMES",142.765901961528,-0.529775246878814,0.883809329463127,-0.599422555542187,0.548891139553415,0.948716170948613
"RILPL1",766.860518334155,0.233860469926574,0.390526198423331,0.598834267382669,0.549283408662281,0.948716170948613
"OR7E2P",15.9739927768915,1.0145349492438,1.69239697657988,0.599466297377845,0.548861978127112,0.948716170948613
"FCGR1B",751.138550950433,-0.353102606002122,0.589019769647204,-0.599474965354074,0.548856199526933,0.948716170948613
"RGS11",129.625017736381,0.977676445050576,1.62918929337327,0.600099969369597,0.548439612991371,0.948716170948613
"ADRBK1",6266.842728124,-0.202486951513264,0.338024349407627,-0.59903066707506,0.549152434453294,0.948716170948613
"HTR2B",1724.83759777803,-0.238029221839524,0.397291157213114,-0.599130429957799,0.549085910898459,0.948716170948613
"LMF1",1017.53377768718,0.227370328830383,0.378930369419994,0.60003195093179,0.54848494203114,0.948716170948613
"PRKCSH",16202.619580671,0.262437734250663,0.438141883112237,0.598978879596032,0.549186968775998,0.948716170948613
"STT3B",6100.40782199155,0.199211443342226,0.332378621693503,0.59935095201738,0.548938877218409,0.948716170948613
"C11orf74",120.009951876548,0.466873941284412,0.779311852107564,0.599084872149451,0.549116289111987,0.948716170948613
"MPG",466.18271842674,0.385431240852807,0.64309474899966,0.599338186872695,0.548947387883351,0.948716170948613
"RGL4",773.492174065185,-0.258281351142642,0.430806255737616,-0.599530177899621,0.548819392190591,0.948716170948613
"MIR600HG",42.3661578438987,-0.63673874666452,1.06092681192701,-0.600172169754088,0.548391499031189,0.948716170948613
"BLOC1S1-RDH5",244.351336154152,0.392529160284281,0.654538512931601,0.59970368821567,0.548703729806035,0.948716170948613
"PET117",320.809951698175,-0.689300907105684,1.15037674302971,-0.599195795014332,0.54904232654408,0.948716170948613
"STXBP5",4611.34801264466,0.260035915718166,0.434246275470432,0.598821291987966,0.549292062181993,0.948716170948613
"TNPO1",9025.62624238891,0.158307339961569,0.264324152994804,0.598913637546699,0.549230476762822,0.948716170948613
"NUP85",5564.9929518289,0.182879518618634,0.30588131936423,0.597877369558712,0.549921761009227,0.94922895844879
"APOM",192.18374714102,-0.38345567506542,0.640992834658022,-0.598221468840597,0.549692168206683,0.94922895844879
"TMEM53",23.3339458851641,-0.682596068181882,1.14120118438539,-0.598138240234568,0.54974769636167,0.94922895844879
"XYLB",668.579771211952,0.285791504904598,0.477933554044185,0.597973300862187,0.549857748172291,0.94922895844879
"SIRT4",92.49155867628,0.661181775773661,1.1057592056438,0.597943722646838,0.549877484669638,0.94922895844879
"C20orf195",68.9202938299745,-0.679355750746246,1.13628804747877,-0.597872830092353,0.549924790185705,0.94922895844879
"USP17L30",797.97628718026,0.420897672216264,0.704103733160006,0.597777930145722,0.549988118605468,0.949241655142492
"PPP6R3",5547.88576112357,-0.0962702370981617,0.161153646307722,-0.597381687004054,0.550252577504037,0.949414041006695
"LOC100131257",8.06107388925837,0.783485734501255,1.31152603007524,0.597384814738528,0.550250489759727,0.949414041006695
"TOP3B",1444.91542134711,-0.159983765513166,0.267810548907144,-0.597376638694826,0.550255947228893,0.949414041006695
"CARKD",750.619449483837,0.290022549099104,0.48563599563051,0.597201508348989,0.550372852277845,0.949519145654117
"POR",1304.51565621791,-0.261952507153196,0.438779710045508,-0.597002325212412,0.55050582818766,0.949651952012463
"MS4A6A",1578.72981210014,0.288027768482327,0.482585517353576,0.596842959693085,0.55061223299458,0.949738899446204
"ETHE1",2617.85864414432,0.291061962501601,0.488673778944182,0.595616083863683,0.551431729412133,0.949816052568429
"CBX2",804.174920766697,0.330729740192579,0.55584925232715,0.594998983641567,0.551844150362734,0.949816052568429
"LOC645513",343.103589479921,-0.236062839955145,0.395738827810553,-0.596511697528331,0.550833441744968,0.949816052568429
"STPG2",15.4032592808977,1.16648912961544,1.9608967830948,0.594875334424498,0.551926805931316,0.949816052568429
"SLITRK4",39.2309762312366,-1.37303386029022,2.30801185266834,-0.594898964103162,0.551911009772783,0.949816052568429
"PUM2",12963.443366633,-0.149167693535657,0.250785126619155,-0.594802792121659,0.551975300983249,0.949816052568429
"UAP1",2720.37154634253,-0.235929293422769,0.396516322402825,-0.595005249703406,0.551839961861583,0.949816052568429
"EIF3J",1206.97555850641,0.257696039820153,0.433335353152661,0.594680396938138,0.552057127788608,0.949816052568429
"HNRNPH3",4454.08854310667,0.209292703344197,0.351750473747505,0.595003330384801,0.551841244813778,0.949816052568429
"DHX35",1410.81382952449,-0.12777965158416,0.214819407254157,-0.594823592604838,0.551961395496441,0.949816052568429
"NDUFB3",1082.78855065799,-0.189596391784503,0.317766702514738,-0.596652796797391,0.550739213767656,0.949816052568429
"RNF112",14.5334181896328,-0.932769185381093,1.56812369824896,-0.59483138123776,0.551956188703381,0.949816052568429
"XPA",1864.59156009253,-0.250038405111107,0.420341629726777,-0.594845686052158,0.551946625828911,0.949816052568429
"TRUB1",427.507209607582,0.236477048640656,0.397421478558678,0.595028355030743,0.551824517417052,0.949816052568429
"METTL2B",2947.2034284703,0.152224348380035,0.25553788968386,0.595701672923573,0.551374540423845,0.949816052568429
"CXCL1",1792.16834341515,0.289523518218678,0.485980872867162,0.595750850255822,0.55134168238106,0.949816052568429
"COA3",144.157812763428,0.253432738642494,0.426085081715299,0.594793738429528,0.551981353588528,0.949816052568429
"CCBE1",86.0440280573277,-0.878739003577942,1.47375947032009,-0.59625673067742,0.551003732128877,0.949816052568429
"PPP1R2P3",41.8977918595467,-0.486927667325874,0.818073735476386,-0.595212443829801,0.551701473327067,0.949816052568429
"FIP1L1",5126.28909657194,-0.173420882794667,0.290787868048035,-0.596382799457163,0.550919528531475,0.949816052568429
"HEATR1",8320.41011427351,0.174205564814725,0.292927894769517,0.59470459428862,0.55204095027534,0.949816052568429
"C1orf216",80.8998852736708,-0.346876655053812,0.58172012848854,-0.596294743926237,0.550978341732124,0.949816052568429
"HAPLN3",602.817548066736,-0.243724331136555,0.409593156650944,-0.595040046883053,0.551816702236924,0.949816052568429
"LOC389765",155.723670482485,0.479047987205769,0.805096878102164,0.595019059488862,0.551830730871163,0.949816052568429
"MARS",7884.26369698803,0.164014566339787,0.275431603294757,0.595482015781119,0.551521317025008,0.949816052568429
"SEZ6",61.1636247725335,-0.550126442498181,0.92636827326279,-0.593852853531526,0.552610534823256,0.950098446331438
"PHOSPHO1",39.604223537483,0.426068313107935,0.717975914274281,0.593429813782261,0.55289354129636,0.950098446331438
"UNC119B",440.782972637179,0.204058314137822,0.343828127293279,0.593489298691855,0.552853742598887,0.950098446331438
"TRMT10C",1025.0439696522,-0.263986147918258,0.444743766623709,-0.593569078938013,0.55280036740361,0.950098446331438
"PYROXD2",192.780361895086,0.399891631415646,0.67341647552014,0.593825137864015,0.552629073962616,0.950098446331438
"WAC",5835.71321660902,0.173718990669383,0.292714554568993,0.593475752940182,0.552862805333078,0.950098446331438
"ERC1",5802.96150628534,-0.120605314179941,0.202978793359153,-0.594176919588545,0.552393788169669,0.950098446331438
"CCDC38",45.7539992586938,0.80331332749051,1.35318110439272,0.59364805263891,0.552747534298788,0.950098446331438
"C19orf70",102.132479187045,-0.344696495436463,0.580476802577481,-0.593816142016207,0.552635091392794,0.950098446331438
"GABARAPL1",1045.30937177315,-0.31955812861397,0.538075600046243,-0.593890762908606,0.552585177558101,0.950098446331438
"C2orf71",222.794136170735,-0.928087080408267,1.56206280783675,-0.594141974158866,0.552417158881702,0.950098446331438
"USP3",2215.73366120908,-0.148741325267382,0.250393272531357,-0.594030837025605,0.552491488105195,0.950098446331438
"CTSG",11.6186098220226,-1.83002559180081,3.0846084015232,-0.593276472597665,0.552996141516038,0.950119809286128
"BCL9L",5242.68323909845,-0.227177715853054,0.382941593832285,-0.593243772711068,0.553018022139476,0.950119809286128
"LIMA1",4659.56662111954,-0.195911852543438,0.330341944929121,-0.593057755912508,0.553142500478409,0.950237405349811
"CD300LF",47.9453049911989,0.569580469800759,0.961914164076047,0.59213232435127,0.553761982924343,0.951205253561626
"HIGD2A",470.648592752916,0.267426275431422,0.451723214590924,0.592013575555554,0.553841497771385,0.951245489234852
"ERAP2",3467.84780522835,-0.429867566657139,0.726293578821797,-0.591864748900129,0.553941160812087,0.951288557932052
"CNIH4",1910.00860353065,0.200119287891366,0.33814866199771,0.591808604857708,0.55397876043027,0.951288557932052
"ZNF677",37.6043113701849,1.1603881758823,1.96140874946525,0.591609564400416,0.554112067722742,0.951421135619113
"HN1L",3323.38053966217,0.192921044601063,0.326765242979037,0.590396465799882,0.55492487946035,0.951467999466875
"H2AFY2",657.741857582749,-0.600076236220515,1.01646315139476,-0.590357097940155,0.554951266844305,0.951467999466875
"RAB6C",8.01639341353691,-1.30524886201351,2.20837989631926,-0.591043626229792,0.554491190423189,0.951467999466875
"TMEM185B",882.638301534049,0.247839875390575,0.420030645255693,0.590051888332345,0.555155862731628,0.951467999466875
"CTSF",419.901625937362,0.232682149235102,0.395768178458436,0.587925361107673,0.556582392789449,0.951467999466875
"WDR92",593.044307219887,-0.23309192805911,0.3977652095641,-0.586003809419503,0.557872954895902,0.951467999466875
"CREG2",20.696176927083,-1.81196958034394,3.07390972705111,-0.58946740185575,0.555547773453106,0.951467999466875
"NTN4",408.909410092755,0.286679413718926,0.486394709881411,0.589396652337815,0.555595221687418,0.951467999466875
"MIR6772",10.6153622536107,0.906918579578488,1.54066056482624,0.588655671653912,0.556092279966027,0.951467999466875
"FAM98C",483.1446152873,-0.261110793812345,0.443178804533549,-0.589177079637568,0.555742490934897,0.951467999466875
"DALRD3",558.080179723402,0.239470730734506,0.405594495093158,0.590419085149329,0.554909718500591,0.951467999466875
"NUP155",10501.9808848741,0.149362530309367,0.25468395150373,0.586462277766174,0.557564903911356,0.951467999466875
"RAB28",649.878650375035,0.31047423222731,0.526606091656581,0.589575846437002,0.555475048828322,0.951467999466875
"OS9",9278.48418846415,-0.157737378300658,0.267912719067867,-0.588764052895527,0.556019563051297,0.951467999466875
"ZNF252P",1273.00292963705,0.265817795463422,0.453407071548335,0.586267423125281,0.557695819221497,0.951467999466875
"TMEM204",93.1324710741208,0.279049698650383,0.476793782886667,0.58526287184561,0.558370975676112,0.951467999466875
"URI1",2995.58306099964,0.260128557375891,0.443825102001382,0.586106004826831,0.557804281270989,0.951467999466875
"ENOX2",1579.96504839836,-0.286603420872912,0.487546553885933,-0.587848316409116,0.556634109912855,0.951467999466875
"TLL1",275.947650319617,0.822128860461645,1.40455907595563,0.58532878718703,0.558326661959637,0.951467999466875
"ZNF788",105.282719589655,0.512548758741203,0.874274158674812,0.586256328927876,0.557703273434446,0.951467999466875
"TYMSOS",29.1159255335664,-0.674547741828492,1.1463152569629,-0.588448716643333,0.556231146492836,0.951467999466875
"GSTT2B",143.721761686717,-1.28544846827503,2.19272755420229,-0.586232642450955,0.557719188586902,0.951467999466875
"MRPL46",457.587131655612,0.212479554595704,0.36224522119221,0.586562754082436,0.557497403599223,0.951467999466875
"NEK1",2200.69787459457,0.241613428537701,0.411680460802451,0.586895545313825,0.557273861791128,0.951467999466875
"ARIH1",4143.98961267998,-0.146902421021164,0.248458594653971,-0.591255139415706,0.554349482623192,0.951467999466875
"KPNA6",4234.70227523961,-0.117868813297635,0.200428845914671,-0.588083081353545,0.556476528600901,0.951467999466875
"SNORA80A",113.418386365045,0.498664407890863,0.848285250661393,0.587849909569998,0.556633040461916,0.951467999466875
"BAGE",9.33011135189087,-1.20071934275916,2.04586482956012,-0.586900622861447,0.557270451449876,0.951467999466875
"SNORD102",19.5183998309585,0.564138601230772,0.956126175612649,0.590025266141567,0.55517371054488,0.951467999466875
"LACTB",754.118047725762,-0.230841641215394,0.393667751055165,-0.586386973778417,0.557615495980008,0.951467999466875
"SYTL4",1110.28085450849,-0.281216289102297,0.478332617809737,-0.587909497767419,0.556593041044121,0.951467999466875
"FAM117A",241.139482813739,0.356899756975409,0.609394023577791,0.58566336912861,0.558101754813668,0.951467999466875
"INPP5B",1946.99514965306,-0.189052544721145,0.322873544996033,-0.58553123243178,0.558190572297119,0.951467999466875
"KCTD7",272.482113729588,0.261265191690212,0.44490627989074,0.587236466417992,0.557044904271853,0.951467999466875
"LINC00471",18.7440551744359,-1.12902054776881,1.92506495566016,-0.586484390798981,0.557550047963472,0.951467999466875
"CLASP2",5240.54655066434,0.240565976945491,0.410396348421654,0.586179623358456,0.557754813383059,0.951467999466875
"LOC146880",4647.48677188204,-0.306592463231055,0.518364474887505,-0.591461178541589,0.554211459325836,0.951467999466875
"R3HDM1",3175.63503867197,0.157964752943262,0.267344098764893,0.590866803019202,0.5546096705259,0.951467999466875
"HOXB5",196.130627188863,0.718043108755972,1.22519753387421,0.586063135864665,0.557833088004347,0.951467999466875
"MICA",1318.54991324586,-0.324226226584246,0.55224630906253,-0.587104379447349,0.55713360646977,0.951467999466875
"FOCAD",5931.17878285078,0.217059307472349,0.369505343903504,0.587432119869512,0.556913527035706,0.951467999466875
"EMCN",116.562536241501,0.733071549467312,1.247861903904,0.587462079877477,0.556893410844483,0.951467999466875
"HAP1",240.492142363538,-0.728808504555436,1.24552624724384,-0.585141024661806,0.558452895880368,0.951467999466875
